<<<<<<< HEAD
strain(%),stress(MPa),stress_alpha,stress_beta,strain_t,stress_t,strain
24.841,416.917,236.2319469523936,284.2514050176064,0.22187074163552942,520.48335197,0.24841000000000002
25.0079,417.255,236.73953789985862,284.8621752451414,0.22320674931717382,521.601713145,0.250079
25.1771,417.594,237.25256832610282,285.47949064789714,0.2245593486000749,522.732058974,0.25177099999999997
25.3466,417.907,237.75189679717735,286.0803188648226,0.22591251419569466,523.832215662,0.25346599999999997
25.5127,418.299,238.29025658328965,286.72811238971036,0.22723676268297982,525.018368973,0.255127
25.682,418.719,238.8512605480206,287.40315303197946,0.22858472126359278,526.25441358,0.25682
25.8516,419.107,239.3952021770546,288.05766303494545,0.22993324906029144,527.452865212,0.258516
26.0194,419.509,239.94432151425138,288.71840323174865,0.2312656773654598,528.662724746,0.26019400000000004
26.1879,419.947,240.51600552877954,289.40629488422053,0.232601879966023,529.922300413,0.261879
26.3553,420.361,241.07249693911365,290.0759056938863,0.23392759393905704,531.1484026329999,0.263553
26.5205,420.823,241.6529794182048,290.7743842967952,0.23523416438590436,532.427363715,0.26520499999999997
26.6888,421.394,242.30275749060502,291.55624438139506,0.23656349964163184,533.859001872,0.266888
26.8538,422.449,243.2257516692425,292.6668578927575,0.237865056250211,535.892609562,0.268538
27.0197,420.131,242.20750551194604,291.441630295054,0.23917200655116605,533.649135807,0.270197
27.183,420.838,242.92700695088837,292.30738658911173,0.2404568081875254,535.23439354,0.27183
27.3494,423.108,244.55690330486377,294.2685960471362,0.24176430400106963,538.825499352,0.273494
27.5234,422.409,244.48647141497688,294.18384729102314,0.24312969118269198,538.670318706,0.275234
27.6902,422.654,244.94824779657588,294.7394901114242,0.2444368317406385,539.687737908,0.276902
27.8604,422.883,245.40763601329564,295.29225931870434,0.2457688577673072,540.699895332,0.27860399999999996
28.0316,423.072,245.84605451154755,295.81979624045243,0.2471069224629075,541.665850752,0.280316
28.2019,423.292,246.30107575686145,296.3673107911385,0.2484361789814781,542.668386548,0.28201899999999996
28.3723,423.558,246.78343092934188,296.94771550465805,0.24976444990702795,543.7311464339999,0.283723
28.5439,423.827,247.2702561494479,297.53349890355213,0.2511002942447386,544.803755053,0.285439
28.7148,424.109,247.7637475717646,298.1273035602353,0.25242891811743934,545.8910511319999,0.287148
28.8847,424.462,248.29728311166699,298.7692922023331,0.25374802024796317,547.066575314,0.28884699999999996
29.0559,424.83,248.84265580472155,299.4255241652785,0.25507545784513985,548.26817997,0.290559
29.2274,425.18,249.37862189645242,300.0704374235475,0.2564034571792394,549.44905932,0.292274
29.3973,425.595,249.95021692879607,300.75822200620394,0.25771733032779026,550.708438935,0.29397300000000004
29.5688,426.032,250.53848328346874,301.46606673253126,0.2590418282066384,552.0045500159999,0.295688
29.7403,426.455,251.11918601084977,302.16481035415023,0.2603645741110862,553.283996365,0.29740300000000003
29.9102,426.91,251.7163152610626,302.88331955893744,0.2616732565457301,554.59963482,0.299102
30.0761,427.401,252.3276410693599,303.6189110916401,0.26294947781213796,555.946552161,0.300761
30.2462,427.955,252.98510538665812,304.4100198233419,0.2642563195556886,557.39512521,0.302462
30.4093,428.831,253.82039928440076,305.41510599859924,0.2655077799797858,559.235505283,0.304093
30.5769,426.002,252.46999902881527,303.7902065091848,0.26679213925272144,556.260205538,0.30576899999999996
30.7402,425.715,252.615435824413,303.9652066055869,0.2680419619490317,556.5806424299999,0.307402
30.9034,425.946,253.0680143115099,304.50978185249016,0.26928946061641773,557.577796164,0.30903400000000003
31.0679,427.583,254.35984847865555,306.06421037834446,0.27054532354201805,560.424058857,0.31067900000000004
31.2429,427.061,254.38852505499602,306.098716114004,0.2718796187823464,560.487241169,0.312429
31.4102,427.189,254.7891464532254,306.58077282477467,0.27315354262048636,561.3699192780001,0.314102
31.5804,427.285,255.1764761469466,307.04683599305343,0.2744478856408199,562.2233121400001,0.31580400000000003
31.7524,427.411,255.5853852694648,307.5388650945353,0.27575421758625085,563.1242503640001,0.31752400000000003
31.9236,427.51,255.9767721708198,308.00981018918026,0.27705278115712884,563.98658236,0.319236
32.0966,427.631,256.3849963857738,308.5010151602262,0.2783632871317441,564.886011546,0.32096600000000003
32.2689,427.804,256.8232687332431,309.0283762227569,0.27966678569261044,565.851644956,0.322689
32.4404,427.946,257.24162335286377,309.53177083113627,0.28096254692197153,566.773394184,0.32440399999999997
32.6119,428.143,257.69330276778436,310.07526424921565,0.2822566313266993,567.768567017,0.326119
32.784,428.385,258.17357535492715,310.6531630450728,0.2835535618680007,568.8267384,0.32783999999999996
32.956,428.638,258.6606693847244,311.23926989527564,0.2848480604306466,569.89993928,0.32956
33.1278,428.922,259.16650015998977,311.8479221560103,0.2861393831182603,571.014422316,0.331278
33.2998,429.245,259.6967587616081,312.4859677483919,0.2874305408203522,572.18272651,0.33299799999999996
33.4721,429.572,260.23052973312423,313.12823967887573,0.2887222812469731,573.358769412,0.334721
33.6437,429.87,260.74585581231366,313.7483173776864,0.290007117438666,574.4941731900001,0.33643700000000004
33.8161,430.195,261.27960649718796,314.39056489781206,0.2912962833161298,575.670171395,0.338161
33.9882,430.547,261.8296991706387,315.05247628336133,0.2925815503838443,576.882175454,0.339882
34.1589,430.856,262.35142071476037,315.68024946923964,0.2938547323280727,578.031670184,0.34158900000000003
34.3311,431.188,262.8905793003862,316.32900416761385,0.29513746184210615,579.219583468,0.343311
34.5032,431.531,263.436776162036,316.986227829964,0.29641780459234285,580.423003992,0.345032
34.6714,431.825,263.9459138464582,317.59885920354185,0.29766755120210586,581.54477305,0.34671399999999997
34.8377,432.163,264.4787015074662,318.2399479435339,0.2989016469792513,582.718649451,0.348377
35.0086,432.556,265.0547311932659,318.9330686227341,0.3001682941250471,583.987799816,0.350086
35.1759,433.066,265.69607867933905,319.70478441466093,0.3014067072936919,585.400863094,0.351759
35.3398,433.294,266.1582865627158,320.2609464492842,0.3026184670551798,586.419233012,0.353398
35.5102,429.198,263.9741877644799,317.6328804315201,0.30387672825127915,581.607068196,0.355102
35.6735,429.324,264.369885048689,318.1090120913111,0.30508107806830964,582.4788971400001,0.35673499999999997
35.8419,429.453,264.7775593911234,318.5995554158766,0.30632152352070874,583.377114807,0.35841900000000004
36.0055,430.071,265.477926276791,319.4422876282091,0.3075251401067089,584.9202139050001,0.36005499999999996
=======
,strain(%),stress(MPa),stress_alpha,stress_beta,strain_t,stress_t,strain
0,0.00332033,14.2491,13.674089770604908,16.350756498684543,3.320274878253148e-05,14.24957311714203,3.32033e-05
1,0.00694198,17.7214,17.006883964396405,20.335936297639726,6.941739055716219e-05,17.72263021604372,6.941980000000001e-05
2,0.0102768,20.9546,20.110393889599468,24.046950041847516,0.0001027627197309,20.9567534623328,0.000102768
3,0.0136909,24.2279,23.252614939779694,27.804252510856017,0.0001368996288182,24.231217017561104,0.000136909
4,0.0173962,27.8198,26.70091352448883,31.927546378250558,0.0001739468703659,27.824639588047603,0.000173962
5,0.0208882,30.9792,29.73428349998636,35.554690464023714,0.0002088601871924,30.985670997254395,0.000208882
6,0.0247258,34.6148,33.22505960779047,39.72877671675758,0.0002472274367785,34.6233587862184,0.000247258
7,0.0282055,37.8515,36.3330741264465,43.445176816613944,0.0002820152299665,37.8621762048325,0.000282055
8,0.0316611,41.1207,39.47249262960662,47.19912814747208,0.000316560889314,41.1337192659477,0.0003166109999999
9,0.0350271,44.296,42.521950465638675,50.845509249719285,0.0003502096694344,44.311515604216005,0.000350271
10,0.0382967,47.4252,45.52731436883797,54.43916514897949,0.0003828936868554,47.4433622865684,0.000382967
11,0.0417997,50.9695,48.93149013340874,58.5096992714681,0.0004179096635907,50.9908050980915,0.000417997
12,0.0451815,54.4497,52.274301732128826,62.506857355741275,0.0004517129623364,54.4743011912055,0.000451815
13,0.0485805,57.9656,55.65162363525937,66.54528104478793,0.0004856870349548,57.993759978308006,0.0004858049999999
14,0.0522104,62.0313,59.55718235785289,71.21534250670088,0.0005219677511286,62.0636867898552,0.000522104
15,0.0558542,66.0218,63.39082985977679,75.79941631763177,0.0005583860734754,66.05867594821561,0.000558542
16,0.0593766,72.0774,69.20755039058027,82.75474443201341,0.0005935897907164,72.12019710948839,0.000593766
17,0.0629037,75.9138,72.89376886435352,87.16253037438644,0.0006288392391545,75.9615525890106,0.000629037
18,0.0665513,79.3863,76.23090332195703,91.1529000322588,0.0006652916444279,79.4391326146719,0.000665513
19,0.0698402,82.5022,79.22555832110974,94.73375078796862,0.0006981582308158,82.5598197014844,0.000698402
20,0.0734822,86.3817,82.95399980346716,99.19202478063113,0.0007345521505003,86.4451751735574,0.000734822
21,0.0768172,90.6262,87.0329747123894,104.06944818642185,0.0007678771068985,90.69581650930638,0.000768172
22,0.0803394,94.3567,90.61875386112125,108.35713407283541,0.0008030714517844,94.4325056066398,0.000803394
23,0.08412,98.0788,94.19696087103992,112.63576559438918,0.0008408463895708,98.16130388656,0.0008412
24,0.087956,101.944,97.9129336147317,117.07913012593308,0.0008791734137704,102.03366586464,0.00087956
25,0.0913238,105.326,101.16460659201115,120.96730944585697,0.0009128212518852,105.422187705588,0.0009132379999999
26,0.0946744,109.037,104.73249212817615,125.23359909260337,0.0009462961205616,109.140230125528,0.000946744
27,0.0980437,112.63,108.1872910644734,129.36466573813203,0.0009799566855641,112.74042661931,0.000980437
28,0.101466,116.598,112.00260182942476,133.92681344456543,0.0010141455804867,116.71630732668,0.00101466
29,0.104874,120.274,115.53765552405864,138.1538445040651,0.0010481904563916,120.40013615476002,0.00104874
30,0.108414,125.059,120.138472336142,143.65525897855127,0.0010835527446364,125.19458146425998,0.00108414
31,0.11202,128.925,123.85682333213208,148.10146729895968,0.0011195730441468,129.069421785,0.0011202
32,0.115452,133.792,128.53690276823983,153.69765984544998,0.0011538540543006,133.94646553984,0.00115452
33,0.118852,137.585,132.18540985611537,158.06035249836935,0.0011878142692327,137.74852252419998,0.00118852
34,0.122339,142.515,136.92669841170627,163.72973568679325,0.0012226422682369,142.68935142585,0.00122339
35,0.12573,146.484,140.74483255293137,168.29525943790168,0.0012565102602455,146.6681743332,0.0012573
36,0.129051,151.696,145.75746345198843,174.28909951232134,0.0012896780076893,151.89176520496,0.00129051
37,0.132383,154.838,148.78141248942984,177.9049785364539,0.0013229545096473,155.04297918954,0.00132383
38,0.135726,158.948,152.73574624313554,182.63336261217958,0.0013563397552263,159.16373376248,0.00135726
39,0.139025,164.389,157.96929676305382,188.89136673605933,0.0013892844972253,164.61754180725,0.00139025
40,0.142439,167.445,160.91143985110466,192.40942651364108,0.0014233765188446,167.68350698355,0.00142439
41,0.145718,170.797,164.13802194327147,196.26760347438088,0.0014561193434771,171.04588197246,0.0014571799999999
42,0.149209,174.292,167.50259882019552,200.29078733221627,0.0014909779397744,174.55205935028,0.00149209
43,0.152505,177.769,170.84977778539007,204.2931676833432,0.0015238882922069,178.04010661344998,0.00152505
44,0.156089,180.783,173.7526828206381,207.76430866357725,0.0015596730773608,181.06518237687,0.00156089
45,0.159489,183.725,176.58626824375918,211.15256090185588,0.0015936195136219,184.01802116525,0.0015948899999999
46,0.162977,186.134,178.90789543212864,213.92864044166978,0.0016284433660834,186.43735560918,0.00162977
47,0.166444,188.318,181.01337336729696,216.4462600864739,0.00166305635486,188.63144401192,0.00166444
48,0.170155,190.105,182.73782768791676,218.50827175690858,0.0017001040038561,190.42847316275,0.00170155
49,0.171313,190.626,183.24075558282817,219.1096464505112,0.0017116642665573,190.95256711938,0.00171313
50,0.174592,191.984,184.55218478105184,220.67778442862482,0.0017443976533496,192.31918870528003,0.00174592
51,0.175514,192.303,184.8605375285796,221.04649640690695,0.0017536015416669,192.64051868742,0.00175514
52,0.176371,192.61,185.15724009540745,221.40127771258224,0.0017621564898773,192.94970818310003,0.00176371
53,0.177412,192.905,185.44275254570258,221.7426784661559,0.0017725481079883,193.24723661860003,0.00177412
54,0.178214,193.192,185.72013719672515,222.07436042535238,0.0017805538726978,193.53629519088,0.00178214
55,0.179292,193.469,185.98842535609154,222.39516527882864,0.001791314637508,193.81587443948,0.00179292
56,0.180189,193.738,186.2486919838007,222.7063784071463,0.0018002685437124,194.08709456482,0.0018018899999999
57,0.181246,194.005,186.50733841089226,223.01565418488175,0.0018108194763307,194.3566263023,0.00181246
58,0.182163,194.266,186.75996108549475,223.31772707658905,0.0018199728442494,194.61988077358,0.0018216299999999
59,0.183285,194.516,187.0023959276775,223.60761789475885,0.0018311723800098,194.8725186506,0.00183285
60,0.184236,194.757,187.23586411645326,223.8867868609497,0.0018406649364406,195.11581250652,0.00184236
61,0.18526,194.994,187.4656277364786,224.16152609890372,0.0018508860531322,195.3552458844,0.0018526
62,0.186351,195.214,187.6791776981764,224.41687789800704,0.0018617758193476,195.57778324114,0.0018635099999999
63,0.187367,195.435,187.8935530224981,224.67321662227417,0.0018719168698821,195.80118069645,0.00187367
64,0.18854,195.654,188.10630458382724,224.9276137362587,0.0018836248642969,196.0228860516,0.0018854
65,0.189606,195.87,188.3159756551198,225.17832736246964,0.0018942647471513,196.2413812722,0.00189606
66,0.190827,196.075,188.5153669070361,225.41674892198438,0.0019064515658115,196.44916404025,0.0019082699999999
67,0.191493,196.179,188.61661099319122,225.53781126890652,0.0019130988588464,196.55466905247,0.00191493
68,0.192547,196.379,188.81088755300524,225.77011694893432,0.0019236186587266,196.75712187313,0.0019254699999999
69,0.193829,196.573,188.99982941363436,225.9960436765909,0.0019364139397793,196.95401548017,0.00193829
70,0.195003,196.767,189.1885721215409,226.2217322679088,0.0019481311596292,197.15070155301,0.00195003
71,0.195695,196.866,189.28506645762084,226.337115113803,0.0019550376678346,197.2512569187,0.00195695
72,0.196349,196.966,189.38245178277114,226.45356335750995,0.0019615648730764,197.35274077134,0.00196349
73,0.197607,197.154,189.56559347387062,226.67255454786778,0.0019741201419589,197.54359010478,0.00197607
74,0.198268,197.25,189.6591496249884,226.78442406690291,0.0019807170841366,197.64108363,0.00198268
75,0.198947,197.343,189.74985651229693,226.89288658631125,0.0019874936254174,197.73560797821,0.00198947
76,0.199633,197.435,189.83961634420464,227.00021666674124,0.0019943399813148,197.82914541355,0.00199633
77,0.200315,197.524,189.9264851966545,227.10408986616847,0.0020011463703064,197.9196702006,0.00200315
78,0.201059,197.611,190.01154969923303,227.20580551903285,0.0020085714690985,198.00831470049,0.00201059
79,0.201744,197.693,190.09169576317885,227.30163996197493,0.0020154077008251,198.09183376592,0.00201744
80,0.202495,197.773,190.1700450506805,227.3953259142596,0.002022902552269,198.17348043635,0.00202495
81,0.203233,197.851,190.2464476806359,227.48668415595733,0.0020302676112159,198.25309852283,0.00203233
82,0.203955,197.928,190.32185945453094,227.57685758415454,0.0020374729415954,198.3316840524,0.00203955
83,0.20472,198.005,190.3973539990002,227.66712998504585,0.0020451073416534,198.410355836,0.0020472
84,0.205444,198.074,190.46507905655807,227.7481120426135,0.0020523325241047,198.48093114856,0.00205444
85,0.206163,198.148,190.5376035276603,227.83483298617043,0.0020595077572239,198.55650786124,0.00206163
86,0.206928,198.219,190.60733172043348,227.91821028734756,0.0020671419890615,198.62917061232,0.00206928
87,0.20772,198.287,190.67422750982485,227.99820074970924,0.0020750456029731,198.6988817564,0.0020772
88,0.208402,198.352,190.73803011263254,228.07449254243485,0.0020818514426751,198.76536953504,0.00208402
89,0.209132,198.416,190.80096333917035,228.14974478079657,0.0020891362344337,198.83095134912,0.00209132
90,0.210022,198.479,190.86324057567396,228.22421262081835,0.0020980176210901,198.89584956538,0.00210022
91,0.210802,198.542,190.92530931223897,228.2984311475928,0.0021058012434149,198.96053050684003,0.00210802
92,0.211679,198.602,190.9846789226401,228.36942220143075,0.0021145527566746,199.02239872758005,0.00211679
93,0.212396,198.665,191.0466294773294,228.44349941254146,0.0021217075857538,199.0869565134,0.00212396
94,0.213227,198.726,191.10687497912676,228.51553781118844,0.0021299999386731,199.14973748802,0.00213227
95,0.214104,198.783,191.1633625285785,228.58308264830646,0.0021387512401611,199.20860235432,0.00214104
96,0.214932,198.841,191.22071921721778,228.65166675629789,0.0021470135160922,199.26837293812,0.00214932
97,0.21588,198.896,191.27542081023785,228.71707604075965,0.0021564731394957,199.3253766848,0.0021587999999999
98,0.216671,198.955,191.33367043836293,228.7867278787679,0.0021643660690231,199.38607778805,0.00216671
99,0.217548,199.01,191.38823839560536,228.85197736860374,0.0021731170697692,199.4429422748,0.00217548
100,0.218357,199.065,191.44267738120678,228.91707264094268,0.0021811894757585,199.49967236205,0.00218357
101,0.219277,199.117,191.49444416310433,228.97897263280515,0.0021903693885488,199.55361778409,0.00219277
102,0.220218,199.169,191.5462519994861,229.04092171545798,0.0021997587556495,199.60760598842003,0.0022021799999999
103,0.221109,199.219,191.59604171578098,229.100457636381,0.0022086491378211,199.65949113871,0.00221109
104,0.221905,199.27,191.6466123702625,229.16092736206494,0.0022165915448335,199.7121900935,0.0022190499999999
105,0.222943,199.317,191.6937996666837,229.21735144634098,0.002226948508461,199.76136329931003,0.00222943
106,0.223901,199.365,191.74179661201129,229.27474366614481,0.0022365071523477,199.81138022865,0.00223901
107,0.224827,199.413,191.78973320483496,229.33206371960253,0.002245746422751,199.86133426551,0.00224827
108,0.225713,199.458,191.834708748588,229.3858431065042,0.0022545865086895,199.90820263554,0.00225713
109,0.226711,199.503,191.87989947691236,229.4398797997851,0.0022645439836863,199.95529524633,0.00226711
110,0.227661,199.547,191.9240373537557,229.49265754870598,0.002274022449938,200.00129069567,0.00227661
111,0.228551,199.59,191.96709930744507,229.54414876537516,0.0022829021947075,200.0461649409,0.00228551
112,0.229597,199.633,192.01046084579085,229.59599820960102,0.0022933382883305,200.09135137901,0.00229597
113,0.230582,199.674,192.0517827107357,229.645408719779,0.002303165676542,200.13441230268,0.00230582
114,0.231515,199.713,192.09108202183168,229.69240076656797,0.0023124741694091,200.17536555195,0.00231515
115,0.232523,199.755,192.1334113308396,229.74301592530662,0.0023225308360318,200.21947631865,0.00232523
116,0.233546,199.797,192.1757702115714,229.79366644435552,0.0023327370520275,200.26361790162,0.00233546
117,0.23468,199.837,192.21641904770067,229.8422721821161,0.0023440505656215,200.3059774716,0.0023468
118,0.235592,199.88,192.2595285721138,229.89382028135182,0.0023531491715236,200.3509012896,0.00235592
119,0.236559,199.92,192.29985871392955,229.94204494123406,0.0023627963967883,200.3929287528,0.00236559
120,0.237671,199.96,192.3404678305033,229.99060318444168,0.0023738900919732,200.43524693160003,0.0023767099999999
121,0.238767,200.0,192.38104709310176,230.03912572983774,0.0023848240452192,200.477534,0.00238767
122,0.239905,200.04,192.42170782078682,230.08774568689455,0.0023961768738134,200.519905962,0.00239905
123,0.241004,200.075,192.45748490876286,230.13052604474956,0.002407140511254,200.557188753,0.00241004
124,0.242057,200.112,192.49509827553953,230.1755021280998,0.0024176451393732,200.59638510384,0.00242057
125,0.243307,200.143,192.5273190668441,230.2140300536622,0.0024301148775633,200.62996192901,0.00243307
126,0.244507,200.172,192.5575206363291,230.2501435001008,0.0024420856799386,200.66143455204,0.00244507
127,0.245673,200.2,192.58669558286738,230.28502936487956,0.0024537171723141,200.691837346,0.00245673
128,0.24671,200.224,192.61177536751273,230.31501845070937,0.0024640617049541,200.7179726304,0.0024671
129,0.248011,200.247,192.6364009403406,230.3444644139657,0.0024770396027614,200.74363458717,0.00248011
130,0.249266,200.268,192.65901467181686,230.3715047232732,0.0024895584760227,200.76720003288,0.00249266
131,0.25048,200.287,192.67962607178347,230.39615075,0.0025016682170498,200.78867887760003,0.0025047999999999
132,0.251745,200.301,192.69552579595302,230.41516280291566,0.0025142865308866,200.80524775245,0.00251745
133,0.252968,200.317,192.71326920850595,230.4363794413154,0.0025264857453761,200.82373790856,0.00252968
134,0.254331,200.328,192.72647186295487,230.45216648028125,0.0025400812604204,200.83749620568005,0.0025433099999999
135,0.255529,200.34,192.74031966186146,230.46872494901757,0.0025520307974658,200.85192679860003,0.00255529
136,0.256801,200.352,192.75431000950766,230.48545387003037,0.0025647182965339,200.86650593952,0.00256801
137,0.258149,200.36,192.7645984119881,230.49775619995071,0.0025781636780381,200.87722733640004,0.00258149
138,0.259462,200.365,192.77193341337744,230.50652700836622,0.0025912597845941,200.8848710363,0.00259462
139,0.260758,200.371,192.78019796979277,230.5164093297334,0.0026041861617947,200.89348341218,0.00260758
140,0.262086,200.378,192.78948633551857,230.5275158683624,0.002617431535474,200.90316268508,0.00262086
141,0.26345,200.382,192.79595767857498,230.53525395962183,0.0026310357878524,200.90990637900003,0.0026345
142,0.264892,200.384,192.80065480317873,230.54087053388224,0.0026454177947611,200.91480118528,0.00264892
143,0.266284,200.39,192.809104513698,230.55097425277708,0.0026593009228391,200.9236065076,0.00266284
144,0.267606,200.394,192.81549540858992,230.5586161483577,0.0026724857266647,200.93026636764,0.00267606
145,0.268986,200.398,192.82199794171123,230.56639153505432,0.0026862488008874,200.93704256428,0.00268986
146,0.270451,200.397,192.82385299665515,230.56860971207294,0.0027008593934167,200.93897569047,0.00270451
147,0.272009,200.398,192.82781131355264,230.57334285898224,0.0027163972500882,200.94310059582,0.00272009
148,0.273406,200.401,192.83338452347155,230.5800070099297,0.0027303292564623,200.94890835806004,0.00273406
149,0.274889,200.396,192.8314251859026,230.57766413723934,0.002745118711541,200.94686656044,0.00274889
150,0.276457,200.392,192.8305914262436,230.57666717134316,0.0027607556048486,200.94599771144,0.00276457
151,0.277937,200.39,192.83151288872958,230.57776900766163,0.002775514693099,200.9469579543,0.0027793699999999
152,0.279624,200.386,192.83090775071364,230.57704541548745,0.0027923377935756,200.94632734864,0.0027962399999999
153,0.281047,200.379,192.82690790636704,230.57226261224125,0.0028065280133524,200.94215916813,0.00281047
154,0.282745,200.376,192.82728594924598,230.5727146560089,0.002823460281965,200.9425531212,0.00282745
155,0.28426,200.369,192.8234626534441,230.5681429602158,0.0028385674527582,200.9385689194,0.0028426
156,0.285855,200.363,192.82075532734981,230.5649056822344,0.0028544721153252,200.93574765365,0.00285855
157,0.287564,200.358,192.81922937361804,230.5630810271155,0.0028715132567542,200.93415747912,0.00287564
158,0.289145,200.352,192.81649477244406,230.55981113503,0.0028872777989875,200.9313077904,0.00289145
159,0.290776,200.358,192.82540496847795,230.57046547825502,0.0029035406431637,200.94059297808,0.0029077599999999
160,0.292218,200.361,192.83106470358553,230.57723309146684,0.0029179187314679,200.94649090698,0.00292218
161,0.293936,200.358,192.83148058484068,230.57773038037234,0.0029350485279746,200.94692429088,0.00293936
162,0.295561,200.361,192.83749226359132,230.5849188292599,0.0029512507721035,200.95318897521005,0.00295561
163,0.29721,200.366,192.84547511333312,230.59446430062093,0.0029676920425621,200.9615077886,0.0029720999999999
164,0.298897,200.371,192.85353118726525,230.60409732961296,0.0029845119103579,200.96990290787,0.00298897
165,0.300387,200.379,192.8640961140142,230.61673031269237,0.0029993673970805,200.98091246673,0.00300387
166,0.302023,200.385,192.87301699452465,230.62739743185185,0.0030156782679224,200.99020878855,0.00302023
167,0.303914,200.392,192.88339095374175,230.63980206601263,0.0030345311496301,201.00101934288,0.00303914
168,0.305673,200.402,192.89639896532762,230.65535636129226,0.0030520676993667,201.01457480546,0.0030567299999999
169,0.307162,200.407,192.90407524765703,230.6645352554848,0.003066912213179,201.02257414934,0.0030716199999999
170,0.308595,200.41,192.90971882407408,230.67128354698536,0.0030811982296061,201.0284552395,0.00308595
171,0.31094,200.418,192.9219294224557,230.6858843375455,0.0031045758134502,201.0411797292,0.0031094
172,0.312693,200.426,192.93300177784596,230.69912407707406,0.0031220513219317,201.05271807218,0.00312693
173,0.314221,200.429,192.9388284925154,230.70609135565314,0.0031372835753673,201.05879000809,0.00314221
174,0.315901,200.435,192.94783558420966,230.71686156160655,0.0031540308113586,201.06817616935,0.00315901
175,0.31787,200.435,192.95162276335557,230.72139007100427,0.0031736586136996,201.07212273450003,0.0031787
176,0.319676,200.437,192.95702179122418,230.72784594422802,0.003191661226232,201.07774898412,0.00319676
177,0.321617,200.439,192.96268055290895,230.73461239347208,0.0032110091876714,201.08364589863,0.00321617
178,0.323267,200.44,192.9668169461621,230.7395584747104,0.0032274561557391,201.0879563748,0.00323267
179,0.325021,200.441,192.97115341091066,230.74474379090753,0.0032449394845781,201.09247534261,0.00325021
180,0.326835,200.443,192.9765680678397,230.75121835253876,0.0032630205533127,201.09811787905,0.0032683499999999
181,0.328774,200.446,192.98318600063735,230.75913172809166,0.0032823471996969,201.10501433204,0.00328774
182,0.3302,200.446,192.9859289228546,230.7624115700425,0.0032965603691514,201.107872692,0.003302
183,0.33215,200.447,192.9906425645456,230.76804789456608,0.003315996003191,201.1127847105,0.0033215
184,0.333938,200.448,192.99504463227802,230.77331165535685,0.0033338166525879,201.11737204224,0.00333938
185,0.335672,200.452,193.00223136879518,230.7819051764455,0.0033510987911244,201.12486123744,0.00335672
186,0.337377,200.455,193.0083996024081,230.78928082539355,0.0033680916061392,201.13128906535,0.00337377
187,0.338899,200.461,193.0171045095254,230.79968969494217,0.0033832603149707,201.14036032439,0.00338899
188,0.340767,200.462,193.02166077514514,230.8051378374468,0.003401877049165,201.14510834354,0.00340767
189,0.342679,200.468,193.03111623008786,230.81644417256283,0.0034209319342406,201.15496173772,0.00342679
190,0.344309,200.473,193.03906648218378,230.82595066537547,0.0034371761363813,201.16324658157,0.0034430899999999
191,0.346019,200.475,193.04428199257018,230.83218709805766,0.0034542173163632,201.16868159025,0.00346019
192,0.347757,200.481,193.05340323961897,230.84309380497274,0.0034715372356421,201.17818671117,0.0034775699999999
193,0.349258,200.487,193.06206872219477,230.8534555327307,0.0034864951063412,201.18721688646,0.00349258
194,0.351329,200.496,193.07471999036918,230.86858325302427,0.003507132813794,201.20040059184,0.00351329
195,0.353099,200.501,193.0829404604575,230.87841285828313,0.0035247706907227,201.20896702599,0.00353099
196,0.35488,200.51,193.09503434320575,230.89287408643486,0.0035425178675805,201.221569888,0.0035487999999999
197,0.356347,200.516,193.1036352315055,230.90315857575894,0.0035571358839412,201.23053275052,0.00356347
198,0.358036,200.525,193.11555261866056,230.91740875977422,0.0035739657690226,201.242951689,0.00358036
199,0.360058,200.529,193.12329576107783,230.92666760173907,0.003594113429453,201.25102070682,0.00360058
200,0.36176,200.534,193.131386354542,230.9363419073698,0.003611072223639,201.2594517984,0.0036176
201,0.363504,200.543,193.14341034506216,230.95071956207553,0.0036284492091293,201.27198182672,0.00363504
202,0.364985,200.55,193.1530022538521,230.9621890615167,0.0036432054602962,201.2819774175,0.00364985
203,0.366825,200.556,193.1623221492311,230.9733333016447,0.0036615383792298,201.29168954700003,0.00366825
204,0.368612,200.562,193.17154025157885,230.9843558230261,0.0036793429086816,201.30129559944,0.0036861199999999
205,0.370288,200.571,193.18343442237034,230.99857824613633,0.0036960412167828,201.31369034448,0.00370288
206,0.3721,200.576,193.1917379157376,231.00850712626035,0.0037140942051736,201.322343296,0.003721
207,0.373467,200.584,193.20207463900493,231.02086723563315,0.0037277134349324,201.33311504728,0.00373467
208,0.375368,200.591,193.2124762574353,231.03330494322466,0.0037466525236703,201.34395442488,0.0037536799999999
209,0.377127,200.602,193.2264577178468,231.05002323735025,0.0037641765898101,201.35852430454003,0.0037712699999999
210,0.3788,200.613,193.24027399011342,231.06654400819062,0.0037808435946156,201.372922044,0.003788
211,0.38044,200.623,193.25306381869885,231.08183741172746,0.0037971815723848,201.3862501412,0.0038044
212,0.382206,200.636,193.26898639522165,231.1008767902838,0.0038147744865573,201.40284283016,0.00382206
213,0.384034,200.649,193.28502879062552,231.12005944194868,0.0038329847195132,201.41956038066,0.00384034
214,0.385711,200.658,193.29692761811663,231.13428743329516,0.0038496904238517,201.43195997838,0.00385711
215,0.387256,200.669,193.31049921261325,231.1505156313424,0.0038650809420386,201.44610274264,0.0038725599999999
216,0.389038,200.681,193.3254908840867,231.16844188266023,0.0038828320416784,201.46172534878,0.00389038
